acid,acid_t,cif_id,foracid,foracid_t,pan,acct_num,acct_name
269123802,AC36929474,DLNIND1255130,026FF16519710490,FA1267914470999723,PAN331700070,679144709997,Adarsh Bhakta Lama
269123796,AC50425108,DLNIND1255130,026FF16519710484,FA2670568695316306,PAN331700070,705686953163,Adarsh Bhakta Lama
269123842,AC35623126,DLNIND1255130,026FF16519710520,FA6939764033671899,PAN331700070,397640336718,Adarsh Bhakta Lama
269129023,AC86770586,DLNIND1255130,026FF16519710532,FA5319478822618496,PAN331700070,194788226184,Adarsh Bhakta Lama
269129045,AC57354936,DLNIND1255130,026FF16519710545,FA7531427560062350,PAN331700070,314275600623,Adarsh Bhakta Lama
269129047,AC98119662,DLNIND1255130,026FF16519710547,FA6357368286361828,PAN331700070,573682863618,Adarsh Bhakta Lama
269123798,AC29239972,DLNIND1255130,026FF16519710486,FA8582343141402881,PAN331700070,823431414028,Adarsh Bhakta Lama
269123768,AC14861967,DLNIND1255130,026FF16519710481,FA1334535523086301,PAN331700070,345355230863,Adarsh Bhakta Lama
269123789,AC38715947,DLNIND1255130,026FF16519710482,FA5340291565368770,PAN331700070,402915653687,Adarsh Bhakta Lama
269123818,AC18007407,DLNIND1255130,026FF16519710506,FA4320889465269092,PAN331700070,208894652690,Adarsh Bhakta Lama
269109105,AC25008602,DLNIND1255130,026FF16519710473,FA9329019044153097,PAN331700070,290190441530,Adarsh Bhakta Lama
269109103,AC91815292,DLNIND1255130,026FF16519710471,FA3800139009011415,PAN331700070,001390090114,Adarsh Bhakta Lama
269109099,AC74684756,DLNIND1255130,026FF16519710467,FA4759976057663733,PAN331700070,599760576637,Adarsh Bhakta Lama
269123800,AC60305965,DLNIND1255130,026FF16519710488,FA3308200529769586,PAN331700070,082005297695,Adarsh Bhakta Lama
269123837,AC97957852,DLNIND1255130,026FF16519710515,FA1439431249293898,PAN331700070,394312492938,Adarsh Bhakta Lama
269123801,AC58201298,DLNIND1255130,026FF16519710489,FA1304477529990999,PAN331700070,044775299909,Adarsh Bhakta Lama
269123805,AC88593498,DLNIND1255130,026FF16519710493,FA6014179928355000,PAN331700070,141799283550,Adarsh Bhakta Lama
269123820,AC43377638,DLNIND1255130,026FF16519710507,FA5559213827168148,PAN331700070,592138271681,Adarsh Bhakta Lama
269123849,AC94182412,DLNIND1255130,026FF16519710527,FA1938422259774783,PAN331700070,384222597747,Adarsh Bhakta Lama
269129051,AC53997734,DLNIND1255130,026FF16519710551,FA4971847534577160,PAN331700070,718475345771,Adarsh Bhakta Lama
269129061,AC78431376,DLNIND1255130,026FF16519710561,FA1353175279077845,PAN331700070,531752790778,Adarsh Bhakta Lama
269123839,AC77396009,DLNIND1255130,026FF16519710517,FA6567430233865130,PAN331700070,674302338651,Adarsh Bhakta Lama
269129022,AC78853007,DLNIND1255130,026FF16519710531,FA2001994262327635,PAN331700070,019942623276,Adarsh Bhakta Lama
269129024,AC88068881,DLNIND1255130,026FF16519710533,FA2394322508055319,PAN331700070,943225080553,Adarsh Bhakta Lama
269129070,AC88875240,DLNIND1255130,026FF16519710570,FA7243428079204409,PAN331700070,434280792044,Adarsh Bhakta Lama
269123808,AC20775072,DLNIND1255130,026FF16519710496,FA2572631650399398,PAN331700070,726316503993,Adarsh Bhakta Lama
269123810,AC92287810,DLNIND1255130,026FF16519710498,FA2515355892067553,PAN331700070,153558920675,Adarsh Bhakta Lama
269123803,AC36351068,DLNIND1255130,026FF16519710491,FA4653455350468484,PAN331700070,534553504684,Adarsh Bhakta Lama
269123813,AC73006319,DLNIND1255130,026FF16519710501,FA3331257204520465,PAN331700070,312572045204,Adarsh Bhakta Lama
269123841,AC72295417,DLNIND1255130,026FF16519710519,FA1103857957092778,PAN331700070,038579570927,Adarsh Bhakta Lama
269123806,AC27645434,DLNIND1255130,026FF16519710494,FA5910125188933055,PAN331700070,101251889330,Adarsh Bhakta Lama
269123824,AC87743235,DLNIND1255130,026FF16519710511,FA2160101100099190,PAN331700070,601011000991,Adarsh Bhakta Lama
058735779,AC61910431,DLNIND1568693,005TD52169468007,FA1248043528670102,PAN651060348,480435286701,Srijeet Prasad Tamang
098398162,AC65542422,DLNIND1568693,009TD52169468004,FA8594306804212878,PAN651060348,943068042128,Srijeet Prasad Tamang
268834424,AC16972060,DLNIND1255130,026FF16519710155,FA9817132048328864,PAN331700070,171320483288,Adarsh Bhakta Lama
269149981,AC20067707,DLNIND1255130,026FF16519710577,FA5114742127171979,PAN331700070,147421271719,Adarsh Bhakta Lama
269109081,AC87388949,DLNIND1255130,026FF16519710451,FA8763995269051717,PAN331700070,639952690517,Adarsh Bhakta Lama
269109064,AC45855350,DLNIND1255130,026FF16519710441,FA2842366919117126,PAN331700070,423669191171,Adarsh Bhakta Lama
269109062,AC65727929,DLNIND1255130,026FF16519710439,FA2163718050913336,PAN331700070,637180509133,Adarsh Bhakta Lama
269109072,AC38482783,DLNIND1255130,026FF16519710442,FA2031895157187121,PAN331700070,318951571871,Adarsh Bhakta Lama
269109078,AC83717771,DLNIND1255130,026FF16519710448,FA5842921919342729,PAN331700070,429219193427,Adarsh Bhakta Lama
269109082,AC58122281,DLNIND1255130,026FF16519710452,FA3240944017864659,PAN331700070,409440178646,Adarsh Bhakta Lama
269109074,AC72293395,DLNIND1255130,026FF16519710444,FA4046195002088390,PAN331700070,461950020883,Adarsh Bhakta Lama
269109079,AC61308225,DLNIND1255130,026FF16519710449,FA3392196017933022,PAN331700070,921960179330,Adarsh Bhakta Lama
269109080,AC38615242,DLNIND1255130,026FF16519710450,FA6552028387847244,PAN331700070,520283878472,Adarsh Bhakta Lama
269109063,AC85512658,DLNIND1255130,026FF16519710440,FA7912873570631325,PAN331700070,128735706313,Adarsh Bhakta Lama
269109084,AC27129870,DLNIND1255130,026FF16519710454,FA6101818503867685,PAN331700070,018185038676,Adarsh Bhakta Lama
269109073,AC14563758,DLNIND1255130,026FF16519710443,FA3170005033463820,PAN331700070,700050334638,Adarsh Bhakta Lama
269109083,AC42752193,DLNIND1255130,026FF16519710453,FA8104690348492187,PAN331700070,046903484921,Adarsh Bhakta Lama
269109075,AC75471220,DLNIND1255130,026FF16519710445,FA5749169039237556,PAN331700070,491690392375,Adarsh Bhakta Lama
269109076,AC83361926,DLNIND1255130,026FF16519710446,FA5798360083894799,PAN331700070,983600838947,Adarsh Bhakta Lama
269109077,AC57817635,DLNIND1255130,026FF16519710447,FA7999603434254830,PAN331700070,996034342548,Adarsh Bhakta Lama
269109089,AC75739577,DLNIND1255130,026FF16519710457,FA7446220232680283,PAN331700070,462202326802,Adarsh Bhakta Lama
269109094,AC92531195,DLNIND1255130,026FF16519710462,FA3016966029995961,PAN331700070,169660299959,Adarsh Bhakta Lama
269109097,AC38254245,DLNIND1255130,026FF16519710465,FA5073677986599003,PAN331700070,736779865990,Adarsh Bhakta Lama
269109096,AC20092968,DLNIND1255130,026FF16519710464,FA2511653343557010,PAN331700070,116533435570,Adarsh Bhakta Lama
269109088,AC25311513,DLNIND1255130,026FF16519710456,FA1565177847141393,PAN331700070,651778471413,Adarsh Bhakta Lama
269109085,AC21838917,DLNIND1255130,026FF16519710455,FA4645946828370877,PAN331700070,459468283708,Adarsh Bhakta Lama
269109092,AC93532185,DLNIND1255130,026FF16519710460,FA6197685454408942,PAN331700070,976854544089,Adarsh Bhakta Lama
269109091,AC56457915,DLNIND1255130,026FF16519710459,FA3619236679180265,PAN331700070,192366791802,Adarsh Bhakta Lama
269149979,AC37117445,DLNIND1255130,026FF16519710575,FA6995444438511268,PAN331700070,954444385112,Adarsh Bhakta Lama
269149978,AC39864229,DLNIND1255130,026FF16519710574,FA4366914744805299,PAN331700070,669147448052,Adarsh Bhakta Lama
269149980,AC73778111,DLNIND1255130,026FF16519710576,FA9000167077339511,PAN331700070,001670773395,Adarsh Bhakta Lama
269109095,AC66060341,DLNIND1255130,026FF16519710463,FA7231696704779189,PAN331700070,316967047791,Adarsh Bhakta Lama
269109093,AC87346340,DLNIND1255130,026FF16519710461,FA6961199167422739,PAN331700070,611991674227,Adarsh Bhakta Lama
269109090,AC41466507,DLNIND1255130,026FF16519710458,FA8754054356893105,PAN331700070,540543568931,Adarsh Bhakta Lama
269109098,AC54153087,DLNIND1255130,026FF16519710466,FA6223219217856272,PAN331700070,232192178562,Adarsh Bhakta Lama
268848640,AC61574710,DLNIND1255130,026FF16519710168,FA5310940353353215,PAN331700070,109403533532,Adarsh Bhakta Lama
268848646,AC96277374,DLNIND1255130,026FF16519710171,FA1914693692851518,PAN331700070,146936928515,Adarsh Bhakta Lama
268848622,AC47452143,DLNIND1255130,026FF16519710161,FA9920269185951059,PAN331700070,202691859510,Adarsh Bhakta Lama
268848644,AC51866095,DLNIND1255130,026FF16519710170,FA8444982762883420,PAN331700070,449827628834,Adarsh Bhakta Lama
268848667,AC84649891,DLNIND1255130,026FF16519710177,FA7923348268914311,PAN331700070,233482689143,Adarsh Bhakta Lama
268848672,AC51155488,DLNIND1255130,026FF16519710182,FA1744950398820583,PAN331700070,449503988205,Adarsh Bhakta Lama
268848716,AC66733285,DLNIND1255130,026FF16519710201,FA2223579791128540,PAN331700070,235797911285,Adarsh Bhakta Lama
268848664,AC38885768,DLNIND1255130,026FF16519710174,FA7304793917686429,PAN331700070,047939176864,Adarsh Bhakta Lama
268848623,AC35539794,DLNIND1255130,026FF16519710162,FA5588024332858229,PAN331700070,880243328582,Adarsh Bhakta Lama
268848686,AC75950573,DLNIND1255130,026FF16519710189,FA9467236256220520,PAN331700070,672362562205,Adarsh Bhakta Lama
268848621,AC78444570,DLNIND1255130,026FF16519710160,FA3862841481318478,PAN331700070,628414813184,Adarsh Bhakta Lama
268848632,AC78434638,DLNIND1255130,026FF16519710163,FA7003061430078987,PAN331700070,030614300789,Adarsh Bhakta Lama
268848682,AC48906300,DLNIND1255130,026FF16519710185,FA1289474587002213,PAN331700070,894745870022,Adarsh Bhakta Lama
268848688,AC42452087,DLNIND1255130,026FF16519710191,FA1605400271560710,PAN331700070,054002715607,Adarsh Bhakta Lama
268848706,AC88811772,DLNIND1255130,026FF16519710197,FA5189367298300757,PAN331700070,893672983007,Adarsh Bhakta Lama
268848717,AC31054329,DLNIND1255130,026FF16519710202,FA6255141772083101,PAN331700070,551417720831,Adarsh Bhakta Lama
268848618,AC20787631,DLNIND1255130,026FF16519710157,FA7837555434993028,PAN331700070,375554349930,Adarsh Bhakta Lama
268848619,AC39778560,DLNIND1255130,026FF16519710158,FA8649179438492048,PAN331700070,491794384920,Adarsh Bhakta Lama
268848671,AC22059901,DLNIND1255130,026FF16519710181,FA7991144398692446,PAN331700070,911443986924,Adarsh Bhakta Lama
268848668,AC80243897,DLNIND1255130,026FF16519710178,FA5727840358467653,PAN331700070,278403584676,Adarsh Bhakta Lama
268848707,AC42528095,DLNIND1255130,026FF16519710198,FA4699653708964109,PAN331700070,996537089641,Adarsh Bhakta Lama
268848665,AC77439889,DLNIND1255130,026FF16519710175,FA5594016504387672,PAN331700070,940165043876,Adarsh Bhakta Lama
268848637,AC14554659,DLNIND1255130,026FF16519710165,FA5012956492979398,PAN331700070,129564929793,Adarsh Bhakta Lama
268848638,AC42983575,DLNIND1255130,026FF16519710166,FA7444694510200735,PAN331700070,446945102007,Adarsh Bhakta Lama
268848678,AC38365227,DLNIND1255130,026FF16519710183,FA7231563992034787,PAN331700070,315639920347,Adarsh Bhakta Lama
268848683,AC15588505,DLNIND1255130,026FF16519710186,FA5370872109253238,PAN331700070,708721092532,Adarsh Bhakta Lama
268848666,AC50698730,DLNIND1255130,026FF16519710176,FA1367220120176027,PAN331700070,672201201760,Adarsh Bhakta Lama
268848669,AC75307720,DLNIND1255130,026FF16519710179,FA8956371079900529,PAN331700070,563710799005,Adarsh Bhakta Lama
268848718,AC58405859,DLNIND1255130,026FF16519710203,FA9729798453487250,PAN331700070,297984534872,Adarsh Bhakta Lama
268848689,AC27497689,DLNIND1255130,026FF16519710192,FA7188850733659965,PAN331700070,888507336599,Adarsh Bhakta Lama
268848709,AC28845270,DLNIND1255130,026FF16519710200,FA4144639982447764,PAN331700070,446399824477,Adarsh Bhakta Lama
268848690,AC42297144,DLNIND1255130,026FF16519710193,FA1102587428209294,PAN331700070,025874282092,Adarsh Bhakta Lama
268848670,AC70015490,DLNIND1255130,026FF16519710180,FA1621645939529209,PAN331700070,216459395292,Adarsh Bhakta Lama
268848685,AC54939903,DLNIND1255130,026FF16519710188,FA1463874980741065,PAN331700070,638749807410,Adarsh Bhakta Lama
268848639,AC29769746,DLNIND1255130,026FF16519710167,FA2698276433938055,PAN331700070,982764339380,Adarsh Bhakta Lama
268848708,AC99915938,DLNIND1255130,026FF16519710199,FA5448277717566977,PAN331700070,482777175669,Adarsh Bhakta Lama
268848692,AC54233732,DLNIND1255130,026FF16519710194,FA2587672234210813,PAN331700070,876722342108,Adarsh Bhakta Lama
268848647,AC13515713,DLNIND1255130,026FF16519710172,FA7211225343741576,PAN331700070,112253437415,Adarsh Bhakta Lama
268848620,AC18983223,DLNIND1255130,026FF16519710159,FA5453944785982699,PAN331700070,539447859826,Adarsh Bhakta Lama
268848681,AC84110108,DLNIND1255130,026FF16519710184,FA7479629718559971,PAN331700070,796297185599,Adarsh Bhakta Lama
268848658,AC54915896,DLNIND1255130,026FF16519710173,FA9027751548969290,PAN331700070,277515489692,Adarsh Bhakta Lama
268848704,AC24785015,DLNIND1255130,026FF16519710196,FA4311788228272423,PAN331700070,117882282724,Adarsh Bhakta Lama
268848636,AC68777554,DLNIND1255130,026FF16519710164,FA6639792467306294,PAN331700070,397924673062,Adarsh Bhakta Lama
268848684,AC25994077,DLNIND1255130,026FF16519710187,FA1934402322726201,PAN331700070,344023227262,Adarsh Bhakta Lama
268848699,AC37720383,DLNIND1255130,026FF16519710195,FA6937003160711883,PAN331700070,370031607118,Adarsh Bhakta Lama
268848643,AC48796970,DLNIND1255130,026FF16519710169,FA6646719677808854,PAN331700070,467196778088,Adarsh Bhakta Lama
268848617,AC29701940,DLNIND1255130,026FF16519710156,FA7226049315246458,PAN331700070,260493152464,Adarsh Bhakta Lama
268848687,AC88258494,DLNIND1255130,026FF16519710190,FA8305849652588290,PAN331700070,058496525882,Adarsh Bhakta Lama
02264400,AC28592740,DLNLEG3286748,0227103112524004,FA7087574841020617,PAN903432729,875748410206,
269163679,AC88518770,DLNIND1255130,026FF16519710626,FA2717651925201015,PAN331700070,176519252010,Adarsh Bhakta Lama
269160016,AC67143106,DLNIND1255130,026FF16519710623,FA6961522165741978,PAN331700070,615221657419,Adarsh Bhakta Lama
269160017,AC66348202,DLNIND1255130,026FF16519710624,FA5512665075086599,PAN331700070,126650750865,Adarsh Bhakta Lama
269160018,AC44466795,DLNIND1255130,026FF16519710625,FA1652342699373653,PAN331700070,523426993736,Adarsh Bhakta Lama
268868958,AC81194139,DLNIND1255130,026FF16519710207,FA7048015311086384,PAN331700070,480153110863,Adarsh Bhakta Lama
268868956,AC53408270,DLNIND1255130,026FF16519710205,FA2830147683925595,PAN331700070,301476839255,Adarsh Bhakta Lama
268868961,AC43375948,DLNIND1255130,026FF16519710208,FA9664524650386597,PAN331700070,645246503865,Adarsh Bhakta Lama
268868957,AC12326060,DLNIND1255130,026FF16519710206,FA1955255438350644,PAN331700070,552554383506,Adarsh Bhakta Lama
268868955,AC55070873,DLNIND1255130,026FF16519710204,FA7313230645697576,PAN331700070,132306456975,Adarsh Bhakta Lama
158874142,AC56000230,DLNIND8212211,015FFN5483718049,FA9659601674918945,PAN976589899,596016749189,Tanushree Devi Regmi
269173519,AC57704545,DLNIND1255130,026FF16519710630,FA7077580073554391,PAN331700070,775800735543,Adarsh Bhakta Lama
R88872752,AC95865319,DLNIND3092463,278TD50185654017,FA5915926711134512,PAN217875834,159267111345,Sonali Maya Dahal
269173514,AC26306274,DLNIND1255130,026FF16519710629,FA4639867103817124,PAN331700070,398671038171,Adarsh Bhakta Lama
269173512,AC99090928,DLNIND1255130,026FF16519710628,FA2235208017706468,PAN331700070,352080177064,Adarsh Bhakta Lama
O98881304,AC78711859,DLNIND7445925,249TD50587212005,FA5125498381650358,PAN409564003,254983816503,Abid Gopal Khadka
269160008,AC25466323,DLNIND1255130,026FF16519710615,FA6631122099611222,PAN331700070,311220996112,Adarsh Bhakta Lama
269160009,AC20474432,DLNIND1255130,026FF16519710616,FA1675860341571499,PAN331700070,758603415714,Adarsh Bhakta Lama
269160007,AC69131843,DLNIND1255130,026FF16519710614,FA8308842775091182,PAN331700070,088427750911,Adarsh Bhakta Lama
269160010,AC66487757,DLNIND1255130,026FF16519710617,FA4740756886758347,PAN331700070,407568867583,Adarsh Bhakta Lama
269160012,AC77073830,DLNIND1255130,026FF16519710619,FA8532527510738613,PAN331700070,325275107386,Adarsh Bhakta Lama
269160014,AC54408593,DLNIND1255130,026FF16519710621,FA7755423703395101,PAN331700070,554237033951,Adarsh Bhakta Lama
269160013,AC69366004,DLNIND1255130,026FF16519710620,FA5430672183108599,PAN331700070,306721831085,Adarsh Bhakta Lama
269160011,AC67396446,DLNIND1255130,026FF16519710618,FA9317690800755869,PAN331700070,176908007558,Adarsh Bhakta Lama
269173495,AC55479046,DLNIND1255130,026FF16519710627,FA3143730808285394,PAN331700070,437308082853,Adarsh Bhakta Lama
269160006,AC37161179,DLNIND1255130,026FF16519710613,FA2865563909596655,PAN331700070,655639095966,Adarsh Bhakta Lama
269160015,AC54047898,DLNIND1255130,026FF16519710622,FA1193828698115469,PAN331700070,938286981154,Adarsh Bhakta Lama
O58873286,AC55108269,DLNIND5461679,245DLN1116404004,FA7521479275440848,PAN499792774,214792754408,Shiva Bikram Pandey
269198803,AC29225617,DLNIND1255130,026FF16519710652,FA6979235902850555,PAN331700070,792359028505,Adarsh Bhakta Lama
269198847,AC57455989,DLNIND1255130,026FF16519710674,FA4155902318643540,PAN331700070,559023186435,Adarsh Bhakta Lama
269198776,AC92730700,DLNIND1255130,026FF16519710632,FA3593192433717726,PAN331700070,931924337177,Adarsh Bhakta Lama
269198802,AC22308922,DLNIND1255130,026FF16519710651,FA6899643731360332,PAN331700070,996437313603,Adarsh Bhakta Lama
269198816,AC16987047,DLNIND1255130,026FF16519710665,FA2627176105143275,PAN331700070,271761051432,Adarsh Bhakta Lama
269198828,AC21429232,DLNIND1255130,026FF16519710668,FA2186308804476135,PAN331700070,863088044761,Adarsh Bhakta Lama
269198809,AC29567003,DLNIND1255130,026FF16519710658,FA7108047162156919,PAN331700070,080471621569,Adarsh Bhakta Lama
269198832,AC77141926,DLNIND1255130,026FF16519710669,FA9667536014202166,PAN331700070,675360142021,Adarsh Bhakta Lama
269198811,AC61184988,DLNIND1255130,026FF16519710660,FA2229736351052739,PAN331700070,297363510527,Adarsh Bhakta Lama
269198819,AC53112846,DLNIND1255130,026FF16519710666,FA5766994826925314,PAN331700070,669948269253,Adarsh Bhakta Lama
269198820,AC50964187,DLNIND1255130,026FF16519710667,FA3054943829393232,PAN331700070,549438293932,Adarsh Bhakta Lama
269198806,AC48565362,DLNIND1255130,026FF16519710655,FA6480496486770330,PAN331700070,804964867703,Adarsh Bhakta Lama
269198807,AC38317030,DLNIND1255130,026FF16519710656,FA2995902267246897,PAN331700070,959022672468,Adarsh Bhakta Lama
269198791,AC34567924,DLNIND1255130,026FF16519710641,FA5357576576955102,PAN331700070,575765769551,Adarsh Bhakta Lama
269198808,AC36684887,DLNIND1255130,026FF16519710657,FA2143305178592787,PAN331700070,433051785927,Adarsh Bhakta Lama
269198782,AC27042345,DLNIND1255130,026FF16519710635,FA9510854612359097,PAN331700070,108546123590,Adarsh Bhakta Lama
269198772,AC92756137,DLNIND1255130,026FF16519710631,FA1655608610450994,PAN331700070,556086104509,Adarsh Bhakta Lama
